Mery_sk_rg_arm_control7,0.0,0.0,0.0,1.0,-56.14982781,128.51411507,-2.97744332
Mery_sk_rg_lowarm_twistEnd,0.0,-3.92e-06,0.0,1.0,-56.1498264,128.51411507,-2.97744207
Mery_sk_rg_legEnd,-5e-08,3e-06,1.21e-06,1.0,-7.98403966,6.83506971,0.88674332
Mery_sk_lf_indexEnd,0.09107802,-0.07380328,0.02045408,0.99289451,72.79138475,128.58371863,1.44365953
Mery_sk_rg_lowleg_nonrollEnd,0.0,-3e-08,0.0,1.0,-7.98404043,-1.41493029,0.88670285
Mery_skin_rg_middle01,0.99839214,-0.05635494,0.00483506,0.003724,-63.82833431,128.71775718,-1.88927762
Mery_skin_rg_middle02,0.99841545,0.05594061,0.00438704,0.00424263,-69.31347417,129.33875716,-1.94488862
Mery_skin_rg_middle03,0.9998407,-0.01677263,0.00468379,0.00391256,-72.06117409,129.02915717,-1.96780262
Mery_sk_lf_lowleg_aux01,-1e-08,3.48e-06,-0.70710675,0.70710681,7.98403967,6.83506971,0.88674332
Mery_sk_lf_lowleg_aux02,-1e-08,3.48e-06,-0.70710675,0.70710681,7.98404005,2.71006971,0.88672308
Mery_skin_lf_up_eyelid,-0.14540529,-0.0304021,-0.09767128,0.98406978,4.214,149.945,4.762
Mery_skin_cn_jaw,0.13579377,-0.70643901,-0.02908971,0.69401568,0.0,144.83665171,1.65738727
Mery_sk_cn_preview_07_hair_03,-0.00530251,-0.007531,0.08844556,0.99603843,-10.19226081,147.75700768,-0.35917233
Mery_skin_cn_head,0.0,0.0,0.70710678,0.70710678,0.0,142.93243954,-1.14374221
Mery_sk_rg_upleg_twistEnd,0.0,0.0,0.0,1.0,-7.98403585,48.29025064,0.88694663
Mery_skin_rg_middle_base,0.99793733,-0.05645146,-0.03051766,0.00172633,-58.60608445,128.1237572,-2.20897561
Mery_sk_rg_lowleg_aux01,2e-08,3.45e-06,-0.70710681,0.70710675,-7.98403967,6.83506971,0.88674332
Mery_skin_lf_ring_base,0.00174291,0.0476621,0.0365021,0.99819481,58.46414369,128.12388995,-3.3742192
Mery_skin_rg_up_eyelid01,-0.14715463,-0.1196517,0.01445894,0.98174331,-4.214,149.945,4.762
Mery_sk_cn_preview_03_hair_End,0.24492171,0.66979262,0.01075992,0.70091043,2.99018224,153.69246708,11.28489061
Mery_sk_rg_uparm_nonrollEnd,0.0,0.0,0.0,1.0,-34.14857277,128.51411507,-2.97754278
Mery_sk_lf_clavicleEnd,0.0,0.0,0.0,1.0,13.39243654,128.51411507,-2.97741178
Mery_sk_lf_cornerlip_control,0.00112788,0.01727401,-0.12769621,0.99166225,3.49247119,140.58250727,9.98479326
Mery_sk_lf_lowarm_twistEnd,0.0,1.28e-06,0.0,1.0,56.1498264,128.51411507,-2.97741221
