Mery_skin_rg_up_eyelid02,0.99637499,0.07357544,-0.04270278,-0.08313796,0.94854742,-0.30552557,0.01802643,0.30796826,0.95122584,-4.214,149.945,4.762
Mery_sk_cn_backEnd,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,113.33034122,2.9243227
Mery_sk_lf_lowleg_auxEnd,1.0,0.0,-4e-08,0.0,1.0,0.0,4e-08,-0.0,1.0,7.98404043,-1.41493029,0.88670285
Mery_skin_lf_clavicle,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.930799,127.12949916,1.6415716
Mery_sk_dw_lf_lip02,0.99829493,-0.05690742,0.01299165,0.05691924,0.99837864,-0.00054168,-0.01293976,0.00128023,0.99991546,0.6543205,141.58832163,12.37141649
Mery_sk_dw_lf_lip03,0.9987574,-0.04858707,0.01108875,0.04859569,0.9988184,-0.00050864,-0.01105093,0.00104687,0.99993839,1.38015837,141.6297673,12.18729394
Mery_sk_dw_lf_lip01,0.99783112,-0.06417406,0.01465452,0.0641891,0.9979376,-0.00055757,-0.01458852,0.00149702,0.99989246,-0.05320023,141.50537973,12.45272835
Mery_sk_dw_lf_lip06,0.99898785,-0.04385354,0.01000669,0.04386055,0.99903755,-0.00048277,-0.00997589,0.00092118,0.99994982,2.73640621,141.30212604,11.11314936
Mery_skin_lf_pinky01,0.8536411,0.06409699,-0.27782801,-0.07738532,0.89612991,-0.03102662,0.27442365,0.05331713,0.85548168,63.08586381,128.12388995,-5.91320061
Mery_sk_dw_lf_lip04,0.99892481,-0.04519777,0.01031394,0.04520523,0.9989776,-0.00049064,-0.01028121,0.00095635,0.99994669,1.96798252,141.54358106,11.86712453
Mery_sk_dw_lf_lip05,0.99898785,-0.04385354,0.01000669,0.04386055,0.99903755,-0.00048277,-0.00997589,0.00092118,0.99994982,2.39749837,141.40662455,11.50266908
Mery_skin_rg_dw_eyelid,0.98763936,0.1482433,-0.05091578,-0.12962024,0.95508831,0.26646747,0.08813109,-0.25657405,0.96249814,-4.214,149.945,4.762
Mery_skin_rg_ear,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-9.269,147.7473862,-2.01706348
Mery_sk_up_lf_lip05,0.99898785,-0.04385354,0.01000669,0.04386055,0.99903755,-0.00048277,-0.00997589,0.00092118,0.99994982,2.45183432,142.28286189,11.85064947
Mery_sk_cn_headEnd,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,159.43243954,-1.14374221
Mery_sk_cn_preview_07_hair_04,0.95682491,0.29059624,-0.00631766,-0.28736668,0.94247914,-0.17074382,-0.04366325,0.16518743,0.9852952,-9.61767512,144.5455929,-0.3203626
Mery_sk_lf_upleg_nonrollEnd,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,7.98403585,48.29025064,0.88694663
Mery_sk_lf_uparm_nonroll,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.39243654,128.51411507,-2.97741178
Mery_skin_lf_index03,0.88944245,0.0244564,0.13525521,-0.04865508,0.88431554,0.16005831,-0.12854871,-0.1654928,0.87526414,70.35781408,128.51680438,1.07359274
Mery_skin_rg_thumb01,0.65529011,0.20504219,-0.58185267,-0.1999451,-0.73243172,-0.48328634,-0.58362385,0.48114595,-0.48773121,-57.56109448,127.9050572,-0.65494925
Mery_sk_up_rg_lip08,0.99898785,-0.04385354,0.01000669,0.04386055,0.99903755,-0.00048277,-0.00997589,0.00092118,0.99994982,-3.79546284,142.5453211,10.7768065
Mery_sk_lf_handEnd,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,64.39982781,128.51411507,-2.97728121
Mery_sk_cn_preview_05_hair_01,0.46460003,0.83471374,0.29563453,-0.81134562,0.53501462,-0.23553693,-0.35477471,-0.13043131,0.92580915,-6.56973392,161.13304082,2.84835637
Mery_skin_lf_ring02,0.88649534,-0.05150395,-0.14653777,0.03088152,0.89057404,-0.12619103,0.15222453,0.11926939,0.87897808,68.3861637,128.94739455,-4.75965992
Mery_sk_rg_upleg,-2.6e-06,-1.0,5.36e-06,1.0,-2.6e-06,-5.3e-07,5.3e-07,5.36e-06,1.0,-7.98403976,85.4735837,0.88674332
Mery_sk_cn_preview_08_hair_05,0.20494443,-0.97797152,-0.03961685,-0.56107015,-0.08422004,-0.82347269,0.8019963,0.19099397,-0.56597105,-10.82568586,152.20763283,-5.69754679
Mery_sk_lf_lowleg_twistEnd,1.0,0.0,-4e-08,0.0,1.0,0.0,4e-08,-0.0,1.0,7.98403967,6.83506971,0.88674332
Mery_skin_lf_middle_base,0.8925874,0.10149786,0.05464307,-0.1013082,0.89425843,-0.00620196,-0.0549939,-0.0,0.89831822,58.60607018,128.12388995,-2.20894731
Mery_skin_lf_ring03,0.88443385,0.04781469,-0.1596574,-0.06785589,0.89077973,-0.10911925,0.15222453,0.11926939,0.87897808,70.77222945,128.80876799,-5.15407685
Mery_skin_rg_lowarm_twist3,-0.76656073,0.0,-6.05e-06,0.0,1.0,0.0,7.89e-06,0.0,-1.0,-42.94907422,128.51411507,-2.97767362
Mery_skin_lf_ring01,0.88117436,0.08199845,-0.16373134,-0.10178109,0.88828544,-0.10290551,0.15222453,0.11926939,0.87897808,63.58657511,128.50076463,-3.86784655
Mery_sk_lf_cornerlip,0.99898785,-0.04385354,0.01000669,0.04386055,0.99903755,-0.00048277,-0.00997589,0.00092118,0.99994982,3.21283815,141.57558147,10.68381643
Mery_sk_cn_head_lattice_up,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,147.40329067,0.0
Mery_sk_lf_upleg_twistEnd,1.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,7.98403585,48.29025064,0.88694663
Mery_sk_rg_indexEnd,0.88944245,-0.0244564,-0.13525521,-0.04865508,-0.88431554,-0.16005834,-0.1285487,0.16549282,-0.87526414,-72.79134408,128.58365718,1.44362929
Mery_sk_up_lf_lip02,0.99940442,-0.03364383,0.0076741,0.03364796,0.99943366,-0.00040955,-0.00765597,0.00066752,0.99997047,0.60323687,142.16497162,12.76738778
Mery_sk_lf_lowleg_nonroll,9e-08,-1.0,-4.9e-06,1.0,9e-08,-4.94e-06,4.94e-06,-4.9e-06,1.0,7.98403967,6.83506971,0.88674332
Mery_sk_cn_preview_02_hair_04,0.9514499,-0.30170349,-0.06097611,0.30143622,0.95338712,-0.01375548,0.06228391,-0.00529275,0.99804444,9.32066902,144.63815224,-0.31410745
Mery_sk_cn_preview_02_hair_03,0.9797282,-0.19044667,-0.06215083,0.19040319,0.98168327,-0.0066763,0.06228391,-0.00529275,0.99804444,9.93553361,147.80827917,-0.33566708
Mery_sk_cn_preview_02_hair_02,0.9962122,-0.06046671,-0.06249023,0.06067921,0.99815618,0.0015066,0.06228391,-0.00529275,0.99804444,10.13148358,151.03160167,-0.33080185
Mery_sk_cn_preview_02_hair_01,0.99704703,0.04533815,-0.06198124,-0.04492143,0.99895768,0.00810096,0.06228391,-0.00529275,0.99804444,9.98641984,154.25751242,-0.3046416
Mery_sk_up_lf_lip03,0.99916934,-0.03972992,0.00906436,0.03973568,0.99921012,-0.00045606,-0.00903908,0.00081586,0.99995881,1.24993431,142.24184111,12.54415102
Mery_sk_cn_preview_08_hair_04,0.09485981,-0.98709097,-0.12904664,-0.57938499,0.05067029,-0.81347745,0.80951507,0.151934,-0.56709911,-11.23550453,156.47211879,-5.14003223
Mery_sk_cn_chestEnd,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,129.83034122,2.9243227
Mery_sk_dw_cn_lip,0.99741286,-0.07008109,0.01600693,0.07009903,0.99753988,-0.00056156,-0.01592819,0.00168217,0.99987172,-0.63978096,141.46598651,12.47928715
Mery_skin_rg_uparm_twist1,-1.0,0.0,-6.31e-06,0.0,1.0,0.0,6.31e-06,0.0,-1.0,-13.39243654,128.51411507,-2.97741178
Mery_sk_dw_rg_lip01_control,0.99772002,-0.06687911,-0.00905228,0.0668805,0.99776098,-0.00014871,0.00904195,-0.00045705,0.99995902,-1.43758675,141.66065806,12.16930951
Mery_sk_up_rg_lip01_control,0.99772002,-0.06687911,-0.00905228,0.0668805,0.99776098,-0.00014871,0.00904195,-0.00045705,0.99995902,-1.4683005,142.5750357,12.49808185
Mery_sk_cn_preview_03_hair_04,0.10252414,0.34317698,-0.93365859,0.31301003,0.87979516,0.35775018,0.94419994,-0.32892253,-0.0172176,-0.75451967,154.99697557,11.3531757
Mery_sk_dw_cn_lip_control,0.99772002,-0.06687911,-0.00905228,0.0668805,0.99776098,-0.00014871,0.00904195,-0.00045705,0.99995902,-0.43847967,141.23656966,12.31053517
Mery_sk_cn_preview_03_hair_02,0.70134147,-0.09922828,-0.70588518,0.48021511,0.79760028,0.36500307,0.52679559,-0.59496852,0.60704107,-6.05589901,159.48981541,8.0177084
